1	258	1384352845
1	877	1384500338
1	367	1384540064
1	579	1384646700
1	415	1384746308
1	888	1384764467
1	590	1384906364
1	271	1385035884
1	43	1385189714
1	22	1385301032
1	411	1385442342
1	791	1385586431
1	771	1385632439
1	981	1385800526
1	534	1385938702
1	406	1385991487
1	309	1386143328
1	402	1386250845
1	250	1386359649
1	363	1386483779
1	553	1386508111
1	587	1386562114
1	745	1386605626
1	529	1386667055
1	234	1386832494
1	874	1386930845
1	82	1387032890
1	168	1387036574
1	806	1387198391
1	388	1387220050
2	738	1260335367
2	732	1260507992
2	841	1260617162
2	490	1260658823
2	824	1260747383
2	473	1260819296
2	443	1260888362
2	589	1261034163
2	633	1261138782
2	516	1261247122
2	512	1261380894
2	96	1261509371
2	967	1261623376
2	29	1261674716
2	528	1261697537
2	26	1261858884
2	913	1261892394
2	478	1261968133
2	502	1262037410
2	806	1262053847
2	159	1262188861
2	453	1262242776
2	684	1262334063
2	204	1262443712
2	35	1262446219
2	234	1262513475
2	968	1262572507
2	707	1262626762
2	325	1262728572
2	736	1262805239
2	923	1262866728
2	322	1262878293
2	185	1262965493
2	535	1262998841
2	909	1263000338
3	58	1294010357
3	563	1294126947
3	900	1294216394
3	655	1294330108
3	155	1294498160
3	176	1294597480
3	717	1294637393
3	987	1294805230
3	609	1294909671
3	58	1295021070
3	59	1295177370
3	842	1295278232
3	749	1295337562
3	721	1295382616
3	191	1295490030
3	550	1295496893
3	426	1295557721
3	697	1295694996
4	992	1356565540
4	445	1356680949
4	285	1356709608
4	554	1356776714
4	698	1356858464
4	433	1356980892
4	305	1357040880
4	132	1357075373
4	591	1357173796
4	553	1357233922
5	184	1391700660
5	167	1391706124
5	953	1391780786
5	713	1391881136
5	327	1391910927
5	543	1392077956
5	990	1392144071
5	923	1392213237
5	191	1392326169
5	334	1392332426
5	82	1392464896
6	942	1324791053
6	990	1324850611
6	124	1324872057
6	316	1324955013
6	685	1324972255
6	97	1325085902
6	641	1325197015
6	932	1325339176
6	398	1325484775
6	565	1325546143
6	797	1325712543
6	474	1325743181
6	925	1325884366
6	157	1325899636
6	644	1325993308
6	536	1326058347
7	937	1338156553
7	580	1338271666
7	578	1338399870
7	108	1338512853
7	373	1338646504
7	418	1338765881
7	987	1338823261
7	16	1338863325
7	815	1338900323
7	818	1338985744
7	501	1339154967
7	673	1339289627
7	428	1339372239
7	823	1339446794
7	208	1339496531
7	487	1339567147
8	614	1291252036
8	549	1291328066
8	478	1291499584
8	728	1291579823
8	41	1291734021
8	466	1291762712
8	88	1291817188
8	712	1291870996
8	748	1292017030
8	572	1292067323
8	749	1292137494
8	351	1292241380
8	328	1292285414
8	816	1292388005
8	325	1292456675
8	378	1292546477
